# OpenSignals Text File Format. Version 1
# {"84:BA:20:5E:FB:98": {"position": 0, "device": "bitalino_rev", "device name": "84:BA:20:5E:FB:98", "device connection": "BTH84:BA:20:5E:FB:98", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-3-4", "time": "19:33:57.913", "channels": [1], "sensor": ["EMGBITREV"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	568	
1	0	0	0	0	499	
2	0	0	0	0	527	
3	0	0	0	0	500	
4	0	0	0	0	541	
5	0	0	0	0	490	
6	0	0	0	0	546	
7	0	0	0	0	492	
8	0	0	0	0	558	
9	0	0	0	0	492	
10	0	0	0	0	500	
11	0	0	0	0	531	
12	0	0	0	0	522	
13	0	0	0	0	487	
14	0	0	0	0	517	
15	0	0	0	0	492	
0	0	0	0	0	574	
1	0	0	0	0	497	
2	0	0	0	0	545	
3	0	0	0	0	502	
4	0	0	0	0	513	
5	0	0	0	0	509	
6	0	0	0	0	490	
7	0	0	0	0	504	
8	0	0	0	0	551	
9	0	0	0	0	460	
10	0	0	0	0	538	
11	0	0	0	0	496	
12	0	0	0	0	560	
13	0	0	0	0	503	
14	0	0	0	0	566	
15	0	0	0	0	455	
0	0	0	0	0	558	
1	0	0	0	0	498	
2	0	0	0	0	549	
3	0	0	0	0	487	
4	0	0	0	0	557	
5	0	0	0	0	498	
6	0	0	0	0	554	
7	0	0	0	0	487	
8	0	0	0	0	531	
9	0	0	0	0	493	
10	0	0	0	0	558	
11	0	0	0	0	486	
12	0	0	0	0	548	
13	0	0	0	0	504	
14	0	0	0	0	543	
15	0	0	0	0	458	
0	0	0	0	0	557	
1	0	0	0	0	499	
2	0	0	0	0	545	
3	0	0	0	0	495	
4	0	0	0	0	531	
5	0	0	0	0	472	
6	0	0	0	0	547	
7	0	0	0	0	490	
8	0	0	0	0	556	
9	0	0	0	0	492	
10	0	0	0	0	566	
11	0	0	0	0	506	
12	0	0	0	0	534	
13	0	0	0	0	499	
14	0	0	0	0	528	
15	0	0	0	0	494	
0	0	0	0	0	558	
1	0	0	0	0	505	
2	0	0	0	0	525	
3	0	0	0	0	492	
4	0	0	0	0	551	
5	0	0	0	0	501	
6	0	0	0	0	542	
7	0	0	0	0	511	
8	0	0	0	0	518	
9	0	0	0	0	498	
10	0	0	0	0	545	
11	0	0	0	0	508	
12	0	0	0	0	533	
13	0	0	0	0	491	
14	0	0	0	0	537	
15	0	0	0	0	501	
0	0	0	0	0	521	
1	0	0	0	0	464	
2	0	0	0	0	550	
3	0	0	0	0	487	
4	0	0	0	0	518	
5	0	0	0	0	493	
6	0	0	0	0	549	
7	0	0	0	0	495	
8	0	0	0	0	532	
9	0	0	0	0	504	
10	0	0	0	0	560	
11	0	0	0	0	478	
12	0	0	0	0	539	
13	0	0	0	0	493	
14	0	0	0	0	557	
15	0	0	0	0	502	
0	0	0	0	0	536	
1	0	0	0	0	460	
2	0	0	0	0	556	
3	0	0	0	0	485	
4	0	0	0	0	550	
5	0	0	0	0	489	
6	0	0	0	0	566	
7	0	0	0	0	488	
8	0	0	0	0	555	
9	0	0	0	0	470	
10	0	0	0	0	524	
11	0	0	0	0	509	
12	0	0	0	0	563	
13	0	0	0	0	493	
14	0	0	0	0	558	
15	0	0	0	0	486	
0	0	0	0	0	544	
1	0	0	0	0	449	
2	0	0	0	0	561	
3	0	0	0	0	491	
4	0	0	0	0	526	
5	0	0	0	0	484	
6	0	0	0	0	544	
7	0	0	0	0	498	
8	0	0	0	0	551	
9	0	0	0	0	464	
10	0	0	0	0	564	
11	0	0	0	0	465	
12	0	0	0	0	556	
13	0	0	0	0	490	
14	0	0	0	0	559	
15	0	0	0	0	463	
0	0	0	0	0	548	
1	0	0	0	0	471	
2	0	0	0	0	534	
