# OpenSignals Text File Format. Version 1
# {"84:BA:20:5E:FB:98": {"position": 0, "device": "bitalino_rev", "device name": "84:BA:20:5E:FB:98", "device connection": "BTH84:BA:20:5E:FB:98", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-3-4", "time": "16:55:29.358", "channels": [2], "sensor": ["ECGBIT"], "label": ["A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	499	
1	0	0	0	0	504	
2	0	0	0	0	502	
3	0	0	0	0	512	
4	0	0	0	0	518	
5	0	0	0	0	519	
6	0	0	0	0	517	
7	0	0	0	0	534	
8	0	0	0	0	539	
9	0	0	0	0	551	
10	0	0	0	0	554	
11	0	0	0	0	547	
12	0	0	0	0	548	
13	0	0	0	0	525	
14	0	0	0	0	496	
15	0	0	0	0	472	
0	0	0	0	0	446	
1	0	0	0	0	431	
2	0	0	0	0	430	
3	0	0	0	0	435	
4	0	0	0	0	448	
5	0	0	0	0	441	
6	0	0	0	0	460	
7	0	0	0	0	459	
8	0	0	0	0	470	
9	0	0	0	0	476	
10	0	0	0	0	481	
11	0	0	0	0	482	
12	0	0	0	0	495	
13	0	0	0	0	495	
14	0	0	0	0	499	
15	0	0	0	0	496	
0	0	0	0	0	489	
1	0	0	0	0	502	
2	0	0	0	0	506	
3	0	0	0	0	509	
4	0	0	0	0	504	
5	0	0	0	0	507	
6	0	0	0	0	508	
7	0	0	0	0	523	
8	0	0	0	0	529	
9	0	0	0	0	529	
10	0	0	0	0	541	
11	0	0	0	0	527	
12	0	0	0	0	531	
13	0	0	0	0	508	
14	0	0	0	0	499	
15	0	0	0	0	494	
0	0	0	0	0	493	
1	0	0	0	0	502	
2	0	0	0	0	505	
3	0	0	0	0	511	
4	0	0	0	0	518	
5	0	0	0	0	508	
6	0	0	0	0	492	
7	0	0	0	0	604	
8	0	0	0	0	835	
9	0	0	0	0	812	
10	0	0	0	0	541	
