# OpenSignals Text File Format. Version 1
# {"84:BA:20:5E:FB:98": {"position": 0, "device": "bitalino_rev", "device name": "84:BA:20:5E:FB:98", "device connection": "BTH84:BA:20:5E:FB:98", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-3-1", "time": "18:8:45.924", "channels": [1], "sensor": ["EMGBITREV"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	513	
1	0	0	0	0	510	
2	0	0	0	0	509	
3	0	0	0	0	508	
4	0	0	0	0	507	
5	0	0	0	0	508	
6	0	0	0	0	510	
7	0	0	0	0	508	
8	0	0	0	0	510	
9	0	0	0	0	509	
10	0	0	0	0	512	
11	0	0	0	0	508	
12	0	0	0	0	510	
13	0	0	0	0	511	
14	0	0	0	0	513	
15	0	0	0	0	508	
0	0	0	0	0	512	
1	0	0	0	0	508	
2	0	0	0	0	514	
3	0	0	0	0	508	
4	0	0	0	0	512	
5	0	0	0	0	508	
6	0	0	0	0	513	
7	0	0	0	0	508	
8	0	0	0	0	512	
9	0	0	0	0	508	
10	0	0	0	0	511	
11	0	0	0	0	508	
12	0	0	0	0	511	
13	0	0	0	0	504	
14	0	0	0	0	510	
15	0	0	0	0	510	
0	0	0	0	0	514	
1	0	0	0	0	508	
2	0	0	0	0	511	
3	0	0	0	0	510	
4	0	0	0	0	513	
5	0	0	0	0	506	
6	0	0	0	0	512	
7	0	0	0	0	511	
8	0	0	0	0	512	
9	0	0	0	0	509	
10	0	0	0	0	513	
11	0	0	0	0	506	
12	0	0	0	0	515	
13	0	0	0	0	510	
14	0	0	0	0	513	
15	0	0	0	0	507	
0	0	0	0	0	490	
1	0	0	0	0	504	
2	0	0	0	0	603	
3	0	0	0	0	472	
4	0	0	0	0	476	
5	0	0	0	0	527	
6	0	0	0	0	512	
7	0	0	0	0	508	
8	0	0	0	0	512	
9	0	0	0	0	507	
10	0	0	0	0	512	
11	0	0	0	0	508	
12	0	0	0	0	513	
13	0	0	0	0	511	
14	0	0	0	0	511	
15	0	0	0	0	508	
0	0	0	0	0	512	
1	0	0	0	0	510	
2	0	0	0	0	512	
3	0	0	0	0	510	
4	0	0	0	0	512	
5	0	0	0	0	510	
6	0	0	0	0	515	
7	0	0	0	0	504	
8	0	0	0	0	510	
9	0	0	0	0	510	
10	0	0	0	0	514	
11	0	0	0	0	509	
12	0	0	0	0	514	
13	0	0	0	0	511	
14	0	0	0	0	517	
15	0	0	0	0	510	
0	0	0	0	0	511	
1	0	0	0	0	504	
2	0	0	0	0	510	
3	0	0	0	0	507	
4	0	0	0	0	512	
5	0	0	0	0	508	
6	0	0	0	0	511	
7	0	0	0	0	510	
8	0	0	0	0	512	
9	0	0	0	0	507	
10	0	0	0	0	513	
11	0	0	0	0	510	
12	0	0	0	0	513	
13	0	0	0	0	509	
14	0	0	0	0	513	
15	0	0	0	0	508	
0	0	0	0	0	511	
1	0	0	0	0	509	
2	0	0	0	0	512	
3	0	0	0	0	510	
4	0	0	0	0	512	
5	0	0	0	0	508	
6	0	0	0	0	514	
7	0	0	0	0	512	
8	0	0	0	0	516	
9	0	0	0	0	508	
10	0	0	0	0	513	
11	0	0	0	0	511	
12	0	0	0	0	511	
13	0	0	0	0	511	
14	0	0	0	0	516	
15	0	0	0	0	508	
0	0	0	0	0	511	
1	0	0	0	0	509	
2	0	0	0	0	514	
3	0	0	0	0	507	
4	0	0	0	0	514	
5	0	0	0	0	510	
6	0	0	0	0	513	
7	0	0	0	0	509	
8	0	0	0	0	513	
9	0	0	0	0	508	
10	0	0	0	0	514	
11	0	0	0	0	508	
12	0	0	0	0	512	
13	0	0	0	0	510	
14	0	0	0	0	485	
15	0	0	0	0	526	
0	0	0	0	0	593	
1	0	0	0	0	463	
2	0	0	0	0	495	
3	0	0	0	0	526	
4	0	0	0	0	511	
5	0	0	0	0	509	
6	0	0	0	0	512	
7	0	0	0	0	506	
8	0	0	0	0	513	
9	0	0	0	0	509	
10	0	0	0	0	515	
11	0	0	0	0	507	
12	0	0	0	0	512	
13	0	0	0	0	508	
14	0	0	0	0	513	
15	0	0	0	0	507	
0	0	0	0	0	511	
1	0	0	0	0	508	
2	0	0	0	0	514	
3	0	0	0	0	507	
4	0	0	0	0	513	
5	0	0	0	0	510	
6	0	0	0	0	515	
7	0	0	0	0	509	
8	0	0	0	0	516	
9	0	0	0	0	511	
10	0	0	0	0	515	
11	0	0	0	0	513	
12	0	0	0	0	518	
13	0	0	0	0	507	
14	0	0	0	0	512	
15	0	0	0	0	506	
0	0	0	0	0	511	
1	0	0	0	0	507	
2	0	0	0	0	512	
3	0	0	0	0	508	
4	0	0	0	0	514	
5	0	0	0	0	510	
6	0	0	0	0	514	
7	0	0	0	0	508	
8	0	0	0	0	511	
9	0	0	0	0	511	
10	0	0	0	0	513	
11	0	0	0	0	510	
12	0	0	0	0	512	
13	0	0	0	0	508	
14	0	0	0	0	513	
15	0	0	0	0	509	
0	0	0	0	0	513	
1	0	0	0	0	508	
2	0	0	0	0	513	
3	0	0	0	0	506	
4	0	0	0	0	510	
5	0	0	0	0	508	
6	0	0	0	0	517	
7	0	0	0	0	506	
8	0	0	0	0	514	
9	0	0	0	0	509	
10	0	0	0	0	510	
11	0	0	0	0	505	
12	0	0	0	0	514	
13	0	0	0	0	509	
14	0	0	0	0	511	
15	0	0	0	0	510	
0	0	0	0	0	513	
1	0	0	0	0	512	
2	0	0	0	0	510	
3	0	0	0	0	511	
4	0	0	0	0	513	
5	0	0	0	0	505	
6	0	0	0	0	515	
7	0	0	0	0	513	
8	0	0	0	0	506	
9	0	0	0	0	510	
10	0	0	0	0	511	
11	0	0	0	0	510	
12	0	0	0	0	504	
13	0	0	0	0	453	
14	0	0	0	0	593	
15	0	0	0	0	526	
0	0	0	0	0	445	
1	0	0	0	0	527	
2	0	0	0	0	525	
3	0	0	0	0	508	
4	0	0	0	0	507	
5	0	0	0	0	513	
6	0	0	0	0	515	
7	0	0	0	0	508	
8	0	0	0	0	508	
9	0	0	0	0	508	
10	0	0	0	0	512	
11	0	0	0	0	508	
12	0	0	0	0	514	
13	0	0	0	0	502	
14	0	0	0	0	514	
15	0	0	0	0	511	
0	0	0	0	0	514	
1	0	0	0	0	504	
2	0	0	0	0	508	
3	0	0	0	0	512	
4	0	0	0	0	514	
5	0	0	0	0	504	
6	0	0	0	0	515	
7	0	0	0	0	510	
8	0	0	0	0	509	
9	0	0	0	0	515	
10	0	0	0	0	509	
11	0	0	0	0	509	
12	0	0	0	0	511	
13	0	0	0	0	510	
14	0	0	0	0	512	
15	0	0	0	0	508	
0	0	0	0	0	516	
1	0	0	0	0	511	
2	0	0	0	0	515	
3	0	0	0	0	507	
4	0	0	0	0	513	
5	0	0	0	0	501	
6	0	0	0	0	512	
7	0	0	0	0	507	
8	0	0	0	0	503	
9	0	0	0	0	508	
10	0	0	0	0	515	
11	0	0	0	0	507	
12	0	0	0	0	515	
13	0	0	0	0	513	
14	0	0	0	0	510	
15	0	0	0	0	513	
0	0	0	0	0	508	
1	0	0	0	0	511	
2	0	0	0	0	510	
3	0	0	0	0	506	
4	0	0	0	0	507	
5	0	0	0	0	509	
6	0	0	0	0	510	
7	0	0	0	0	515	
8	0	0	0	0	509	
9	0	0	0	0	511	
10	0	0	0	0	511	
11	0	0	0	0	507	
12	0	0	0	0	512	
13	0	0	0	0	510	
14	0	0	0	0	513	
15	0	0	0	0	508	
0	0	0	0	0	512	
1	0	0	0	0	509	
2	0	0	0	0	512	
3	0	0	0	0	509	
4	0	0	0	0	511	
5	0	0	0	0	508	
6	0	0	0	0	511	
7	0	0	0	0	510	
8	0	0	0	0	509	
9	0	0	0	0	442	
10	0	0	0	0	601	
11	0	0	0	0	561	
12	0	0	0	0	417	
13	0	0	0	0	525	
14	0	0	0	0	522	
15	0	0	0	0	505	
0	0	0	0	0	511	
1	0	0	0	0	510	
2	0	0	0	0	513	
3	0	0	0	0	510	
4	0	0	0	0	514	
5	0	0	0	0	508	
6	0	0	0	0	509	
7	0	0	0	0	505	
8	0	0	0	0	514	
9	0	0	0	0	508	
10	0	0	0	0	515	
11	0	0	0	0	509	
12	0	0	0	0	514	
13	0	0	0	0	506	
14	0	0	0	0	512	
15	0	0	0	0	502	
0	0	0	0	0	513	
1	0	0	0	0	508	
2	0	0	0	0	515	
3	0	0	0	0	511	
4	0	0	0	0	521	
5	0	0	0	0	515	
6	0	0	0	0	522	
7	0	0	0	0	516	
8	0	0	0	0	519	
9	0	0	0	0	504	
10	0	0	0	0	513	
11	0	0	0	0	498	
12	0	0	0	0	512	
13	0	0	0	0	506	
14	0	0	0	0	524	
15	0	0	0	0	517	
0	0	0	0	0	519	
1	0	0	0	0	501	
2	0	0	0	0	467	
3	0	0	0	0	502	
4	0	0	0	0	516	
5	0	0	0	0	516	
6	0	0	0	0	519	
7	0	0	0	0	511	
8	0	0	0	0	514	
9	0	0	0	0	505	
10	0	0	0	0	516	
11	0	0	0	0	508	
12	0	0	0	0	517	
13	0	0	0	0	508	
14	0	0	0	0	517	
15	0	0	0	0	507	
0	0	0	0	0	519	
1	0	0	0	0	508	
2	0	0	0	0	518	
3	0	0	0	0	511	
4	0	0	0	0	517	
5	0	0	0	0	507	
6	0	0	0	0	514	
7	0	0	0	0	508	
8	0	0	0	0	515	
9	0	0	0	0	508	
10	0	0	0	0	516	
11	0	0	0	0	512	
12	0	0	0	0	513	
13	0	0	0	0	508	
14	0	0	0	0	515	
15	0	0	0	0	510	
0	0	0	0	0	516	
1	0	0	0	0	510	
2	0	0	0	0	516	
3	0	0	0	0	510	
4	0	0	0	0	500	
5	0	0	0	0	469	
6	0	0	0	0	594	
7	0	0	0	0	518	
8	0	0	0	0	453	
9	0	0	0	0	533	
10	0	0	0	0	521	
11	0	0	0	0	506	
12	0	0	0	0	512	
13	0	0	0	0	507	
14	0	0	0	0	516	
15	0	0	0	0	511	
0	0	0	0	0	516	
1	0	0	0	0	507	
2	0	0	0	0	515	
3	0	0	0	0	506	
4	0	0	0	0	514	
5	0	0	0	0	510	
6	0	0	0	0	517	
7	0	0	0	0	509	
8	0	0	0	0	516	
9	0	0	0	0	508	
10	0	0	0	0	513	
11	0	0	0	0	506	
12	0	0	0	0	512	
13	0	0	0	0	509	
14	0	0	0	0	518	
15	0	0	0	0	508	
0	0	0	0	0	519	
1	0	0	0	0	512	
2	0	0	0	0	520	
3	0	0	0	0	509	
4	0	0	0	0	512	
5	0	0	0	0	506	
6	0	0	0	0	513	
7	0	0	0	0	506	
8	0	0	0	0	515	
9	0	0	0	0	510	
10	0	0	0	0	516	
11	0	0	0	0	509	
12	0	0	0	0	515	
13	0	0	0	0	508	
14	0	0	0	0	515	
15	0	0	0	0	510	
0	0	0	0	0	516	
1	0	0	0	0	510	
2	0	0	0	0	513	
3	0	0	0	0	508	
4	0	0	0	0	513	
5	0	0	0	0	509	
6	0	0	0	0	518	
7	0	0	0	0	508	
8	0	0	0	0	518	
9	0	0	0	0	507	
10	0	0	0	0	515	
11	0	0	0	0	509	
12	0	0	0	0	517	
13	0	0	0	0	508	
14	0	0	0	0	516	
15	0	0	0	0	507	
0	0	0	0	0	514	
1	0	0	0	0	505	
2	0	0	0	0	518	
3	0	0	0	0	510	
4	0	0	0	0	516	
5	0	0	0	0	508	
6	0	0	0	0	516	
7	0	0	0	0	507	
8	0	0	0	0	514	
9	0	0	0	0	510	
10	0	0	0	0	516	
11	0	0	0	0	511	
12	0	0	0	0	480	
13	0	0	0	0	538	
14	0	0	0	0	585	
15	0	0	0	0	455	
0	0	0	0	0	507	
1	0	0	0	0	521	
