intervalos,canal1,canal2,canal3,canal4,canal5
4,0,0,0,0,572
5,0,0,0,0,388
6,0,0,0,0,640
7,0,0,0,0,318
8,0,0,0,0,705
9,0,0,0,0,482
10,0,0,0,0,224
11,0,0,0,0,685
12,0,0,0,0,403
13,0,0,0,0,707
14,0,0,0,0,186
15,0,0,0,0,672
0,0,0,0,0,251
1,0,0,0,0,672
2,0,0,0,0,595
3,0,0,0,0,44
4,0,0,0,0,686
5,0,0,0,0,384
6,0,0,0,0,342
7,0,0,0,0,821
8,0,0,0,0,685
9,0,0,0,0,810
10,0,0,0,0,515
11,0,0,0,0,304
12,0,0,0,0,767
13,0,0,0,0,420
14,0,0,0,0,1022
15,0,0,0,0,7
0,0,0,0,0,945
1,0,0,0,0,408
2,0,0,0,0,327
3,0,0,0,0,411
4,0,0,0,0,934
5,0,0,0,0,271
6,0,0,0,0,1022
7,0,0,0,0,166
8,0,0,0,0,902
9,0,0,0,0,4
10,0,0,0,0,1022
11,0,0,0,0,396
12,0,0,0,0,305
13,0,0,0,0,403
14,0,0,0,0,611
15,0,0,0,0,345
0,0,0,0,0,762
1,0,0,0,0,827
2,0,0,0,0,183
3,0,0,0,0,344
4,0,0,0,0,443
5,0,0,0,0,274
6,0,0,0,0,360
7,0,0,0,0,799
8,0,0,0,0,966
9,0,0,0,0,227
10,0,0,0,0,912
11,0,0,0,0,353
12,0,0,0,0,652
13,0,0,0,0,229
14,0,0,0,0,429
15,0,0,0,0,491
0,0,0,0,0,556
1,0,0,0,0,664
2,0,0,0,0,211
3,0,0,0,0,52
4,0,0,0,0,658
5,0,0,0,0,414
6,0,0,0,0,795
7,0,0,0,0,435
8,0,0,0,0,602
9,0,0,0,0,323
10,0,0,0,0,703
11,0,0,0,0,609
12,0,0,0,0,721
13,0,0,0,0,568
14,0,0,0,0,657
15,0,0,0,0,826
0,0,0,0,0,1022
1,0,0,0,0,463
2,0,0,0,0,994
3,0,0,0,0,585
4,0,0,0,0,129
5,0,0,0,0,428
6,0,0,0,0,773
7,0,0,0,0,575
8,0,0,0,0,385
9,0,0,0,0,766
10,0,0,0,0,726
11,0,0,0,0,428
12,0,0,0,0,765
13,0,0,0,0,611
14,0,0,0,0,502
15,0,0,0,0,478
0,0,0,0,0,499
1,0,0,0,0,567
2,0,0,0,0,480
3,0,0,0,0,386
4,0,0,0,0,529
5,0,0,0,0,469
6,0,0,0,0,735
7,0,0,0,0,613
8,0,0,0,0,724
9,0,0,0,0,953
10,0,0,0,0,563
11,0,0,0,0,46
12,0,0,0,0,1011
13,0,0,0,0,422
14,0,0,0,0,662
15,0,0,0,0,924
0,0,0,0,0,629
1,0,0,0,0,572
2,0,0,0,0,703
3,0,0,0,0,263
4,0,0,0,0,555
5,0,0,0,0,455
6,0,0,0,0,475
7,0,0,0,0,417
8,0,0,0,0,730
9,0,0,0,0,449
10,0,0,0,0,683
11,0,0,0,0,466
12,0,0,0,0,724
13,0,0,0,0,455
14,0,0,0,0,632
15,0,0,0,0,471
0,0,0,0,0,664
1,0,0,0,0,408
2,0,0,0,0,649
3,0,0,0,0,469
4,0,0,0,0,655
5,0,0,0,0,453
6,0,0,0,0,698
7,0,0,0,0,394
8,0,0,0,0,685
9,0,0,0,0,447
10,0,0,0,0,682
11,0,0,0,0,471
12,0,0,0,0,679
13,0,0,0,0,476
14,0,0,0,0,660
15,0,0,0,0,457
0,0,0,0,0,639
1,0,0,0,0,423
2,0,0,0,0,662
3,0,0,0,0,465
4,0,0,0,0,699
5,0,0,0,0,441
6,0,0,0,0,697
7,0,0,0,0,424
8,0,0,0,0,674
9,0,0,0,0,407
10,0,0,0,0,704
11,0,0,0,0,423
12,0,0,0,0,665
13,0,0,0,0,433
14,0,0,0,0,697
15,0,0,0,0,398
0,0,0,0,0,668
1,0,0,0,0,441
2,0,0,0,0,660
3,0,0,0,0,408
4,0,0,0,0,665
5,0,0,0,0,419
6,0,0,0,0,656
7,0,0,0,0,432
8,0,0,0,0,649
9,0,0,0,0,439
10,0,0,0,0,664
11,0,0,0,0,435
12,0,0,0,0,628
13,0,0,0,0,459
14,0,0,0,0,636
15,0,0,0,0,459
0,0,0,0,0,582
1,0,0,0,0,485
2,0,0,0,0,611
3,0,0,0,0,447
4,0,0,0,0,613
5,0,0,0,0,474
6,0,0,0,0,584
7,0,0,0,0,494
8,0,0,0,0,586
9,0,0,0,0,480
10,0,0,0,0,575
11,0,0,0,0,470
12,0,0,0,0,578
13,0,0,0,0,489
14,0,0,0,0,589
15,0,0,0,0,459
0,0,0,0,0,601
1,0,0,0,0,481
2,0,0,0,0,591
3,0,0,0,0,462
4,0,0,0,0,612
5,0,0,0,0,488
6,0,0,0,0,612
7,0,0,0,0,459
8,0,0,0,0,600
9,0,0,0,0,500
10,0,0,0,0,563
11,0,0,0,0,467
12,0,0,0,0,579
13,0,0,0,0,489
14,0,0,0,0,564
15,0,0,0,0,514
0,0,0,0,0,574
1,0,0,0,0,521
2,0,0,0,0,577
3,0,0,0,0,502
4,0,0,0,0,586
5,0,0,0,0,500
6,0,0,0,0,560
7,0,0,0,0,489
8,0,0,0,0,572
9,0,0,0,0,505
10,0,0,0,0,579
11,0,0,0,0,505
12,0,0,0,0,627
13,0,0,0,0,481
14,0,0,0,0,593
15,0,0,0,0,507
0,0,0,0,0,570
1,0,0,0,0,511
2,0,0,0,0,572
3,0,0,0,0,512
4,0,0,0,0,580
5,0,0,0,0,501
6,0,0,0,0,569
7,0,0,0,0,514
8,0,0,0,0,585
9,0,0,0,0,496
10,0,0,0,0,538
11,0,0,0,0,489
12,0,0,0,0,551
13,0,0,0,0,520
14,0,0,0,0,561
15,0,0,0,0,524
0,0,0,0,0,544
1,0,0,0,0,509
2,0,0,0,0,511
3,0,0,0,0,551
4,0,0,0,0,548
5,0,0,0,0,504
6,0,0,0,0,580
7,0,0,0,0,495
8,0,0,0,0,571
9,0,0,0,0,502
10,0,0,0,0,563
11,0,0,0,0,508
12,0,0,0,0,581
13,0,0,0,0,511
14,0,0,0,0,574
15,0,0,0,0,503
0,0,0,0,0,577
1,0,0,0,0,514
2,0,0,0,0,576
3,0,0,0,0,496
4,0,0,0,0,580
5,0,0,0,0,500
6,0,0,0,0,572
7,0,0,0,0,510
8,0,0,0,0,568
9,0,0,0,0,491
10,0,0,0,0,564
11,0,0,0,0,508
12,0,0,0,0,577
13,0,0,0,0,509
14,0,0,0,0,588
15,0,0,0,0,504
0,0,0,0,0,563
1,0,0,0,0,510
2,0,0,0,0,572
3,0,0,0,0,498
4,0,0,0,0,580
5,0,0,0,0,510
6,0,0,0,0,598
7,0,0,0,0,490
8,0,0,0,0,609
9,0,0,0,0,441
10,0,0,0,0,636
11,0,0,0,0,479
12,0,0,0,0,569
13,0,0,0,0,522
14,0,0,0,0,580
15,0,0,0,0,502
0,0,0,0,0,576
1,0,0,0,0,505
2,0,0,0,0,537
3,0,0,0,0,514
4,0,0,0,0,573
5,0,0,0,0,505
6,0,0,0,0,580
7,0,0,0,0,511
8,0,0,0,0,573
9,0,0,0,0,474
10,0,0,0,0,583
11,0,0,0,0,489
12,0,0,0,0,622
13,0,0,0,0,469
14,0,0,0,0,568
15,0,0,0,0,489
0,0,0,0,0,616
1,0,0,0,0,494
2,0,0,0,0,563
3,0,0,0,0,500
4,0,0,0,0,582
5,0,0,0,0,513
6,0,0,0,0,583
7,0,0,0,0,486
8,0,0,0,0,573
9,0,0,0,0,502
10,0,0,0,0,570
11,0,0,0,0,493
12,0,0,0,0,591
13,0,0,0,0,502
14,0,0,0,0,560
15,0,0,0,0,510
0,0,0,0,0,594
1,0,0,0,0,477
2,0,0,0,0,587
3,0,0,0,0,451
4,0,0,0,0,619
5,0,0,0,0,492
6,0,0,0,0,578
7,0,0,0,0,529
8,0,0,0,0,560
9,0,0,0,0,492
10,0,0,0,0,565
11,0,0,0,0,494
12,0,0,0,0,591
13,0,0,0,0,494
14,0,0,0,0,575
15,0,0,0,0,498
0,0,0,0,0,585
1,0,0,0,0,505
2,0,0,0,0,606
3,0,0,0,0,480
4,0,0,0,0,596
5,0,0,0,0,488
6,0,0,0,0,558
7,0,0,0,0,475
8,0,0,0,0,614
9,0,0,0,0,461
10,0,0,0,0,573
11,0,0,0,0,551
12,0,0,0,0,540
13,0,0,0,0,508
14,0,0,0,0,535
15,0,0,0,0,576
0,0,0,0,0,522
1,0,0,0,0,433
2,0,0,0,0,671
3,0,0,0,0,377
4,0,0,0,0,736
5,0,0,0,0,406
6,0,0,0,0,572
7,0,0,0,0,495
8,0,0,0,0,580
9,0,0,0,0,496
10,0,0,0,0,688
11,0,0,0,0,460
12,0,0,0,0,662
13,0,0,0,0,504
14,0,0,0,0,403
15,0,0,0,0,571
0,0,0,0,0,468
1,0,0,0,0,556
2,0,0,0,0,327
3,0,0,0,0,614
4,0,0,0,0,593
5,0,0,0,0,468
6,0,0,0,0,620
7,0,0,0,0,537
8,0,0,0,0,438
9,0,0,0,0,648
10,0,0,0,0,503
11,0,0,0,0,179
12,0,0,0,0,901
13,0,0,0,0,612
14,0,0,0,0,826
15,0,0,0,0,375
0,0,0,0,0,533
1,0,0,0,0,353
2,0,0,0,0,687
3,0,0,0,0,504
4,0,0,0,0,928
5,0,0,0,0,406
6,0,0,0,0,729
7,0,0,0,0,783
8,0,0,0,0,387
9,0,0,0,0,670
10,0,0,0,0,556
11,0,0,0,0,444
12,0,0,0,0,819
13,0,0,0,0,409
14,0,0,0,0,681
15,0,0,0,0,760
0,0,0,0,0,732
1,0,0,0,0,509
2,0,0,0,0,657
3,0,0,0,0,312
4,0,0,0,0,709
5,0,0,0,0,291
6,0,0,0,0,761
7,0,0,0,0,336
8,0,0,0,0,247
9,0,0,0,0,365
10,0,0,0,0,731
11,0,0,0,0,278
12,0,0,0,0,978
13,0,0,0,0,441
14,0,0,0,0,519
15,0,0,0,0,878
0,0,0,0,0,703
1,0,0,0,0,209
2,0,0,0,0,577
3,0,0,0,0,609
4,0,0,0,0,454
5,0,0,0,0,678
6,0,0,0,0,846
7,0,0,0,0,321
8,0,0,0,0,846
9,0,0,0,0,343
10,0,0,0,0,408
11,0,0,0,0,567
12,0,0,0,0,546
13,0,0,0,0,487
14,0,0,0,0,849
15,0,0,0,0,490
0,0,0,0,0,625
1,0,0,0,0,459
2,0,0,0,0,763
3,0,0,0,0,403
4,0,0,0,0,786
5,0,0,0,0,411
6,0,0,0,0,876
7,0,0,0,0,114
8,0,0,0,0,826
9,0,0,0,0,472
10,0,0,0,0,756
11,0,0,0,0,423
12,0,0,0,0,742
13,0,0,0,0,285
14,0,0,0,0,1022
15,0,0,0,0,285
0,0,0,0,0,532
1,0,0,0,0,524
2,0,0,0,0,737
3,0,0,0,0,519
4,0,0,0,0,713
5,0,0,0,0,709
6,0,0,0,0,712
7,0,0,0,0,492
8,0,0,0,0,575
9,0,0,0,0,491
10,0,0,0,0,959
11,0,0,0,0,594
12,0,0,0,0,883
13,0,0,0,0,482
14,0,0,0,0,1022
15,0,0,0,0,467
0,0,0,0,0,801
1,0,0,0,0,448
2,0,0,0,0,841
3,0,0,0,0,481
4,0,0,0,0,882
5,0,0,0,0,521
6,0,0,0,0,567
7,0,0,0,0,495
8,0,0,0,0,769
9,0,0,0,0,408
10,0,0,0,0,681
11,0,0,0,0,408
12,0,0,0,0,747
13,0,0,0,0,393
14,0,0,0,0,746
15,0,0,0,0,432
0,0,0,0,0,773
1,0,0,0,0,405
2,0,0,0,0,764
3,0,0,0,0,446
4,0,0,0,0,735
5,0,0,0,0,440
6,0,0,0,0,706
7,0,0,0,0,447
8,0,0,0,0,760
9,0,0,0,0,427
10,0,0,0,0,724
11,0,0,0,0,406
12,0,0,0,0,784
13,0,0,0,0,415
14,0,0,0,0,717
15,0,0,0,0,422
0,0,0,0,0,721
1,0,0,0,0,417
2,0,0,0,0,714
3,0,0,0,0,411
4,0,0,0,0,718
5,0,0,0,0,430
6,0,0,0,0,644
7,0,0,0,0,465
8,0,0,0,0,690
9,0,0,0,0,452
10,0,0,0,0,662
11,0,0,0,0,456
12,0,0,0,0,647
13,0,0,0,0,465
14,0,0,0,0,644
15,0,0,0,0,460
0,0,0,0,0,667
1,0,0,0,0,476
2,0,0,0,0,636
3,0,0,0,0,490
4,0,0,0,0,632
5,0,0,0,0,485
6,0,0,0,0,625
7,0,0,0,0,487
8,0,0,0,0,622
9,0,0,0,0,464
10,0,0,0,0,625
11,0,0,0,0,470
12,0,0,0,0,604
13,0,0,0,0,481
14,0,0,0,0,615
15,0,0,0,0,500
0,0,0,0,0,574
1,0,0,0,0,496
2,0,0,0,0,581
3,0,0,0,0,487
4,0,0,0,0,557
5,0,0,0,0,544
6,0,0,0,0,562
7,0,0,0,0,500
8,0,0,0,0,560
9,0,0,0,0,542
10,0,0,0,0,551
11,0,0,0,0,541
12,0,0,0,0,534
13,0,0,0,0,535
14,0,0,0,0,559
15,0,0,0,0,509
0,0,0,0,0,585
1,0,0,0,0,493
2,0,0,0,0,551
3,0,0,0,0,534
4,0,0,0,0,549
5,0,0,0,0,517
6,0,0,0,0,558
7,0,0,0,0,506
8,0,0,0,0,539
9,0,0,0,0,530
10,0,0,0,0,558
11,0,0,0,0,483
12,0,0,0,0,536
13,0,0,0,0,514
14,0,0,0,0,551
15,0,0,0,0,506
0,0,0,0,0,521
1,0,0,0,0,529
2,0,0,0,0,541
3,0,0,0,0,526
4,0,0,0,0,547
5,0,0,0,0,502
6,0,0,0,0,578
7,0,0,0,0,519
8,0,0,0,0,547
9,0,0,0,0,516
10,0,0,0,0,578
11,0,0,0,0,510
12,0,0,0,0,527
13,0,0,0,0,491
14,0,0,0,0,561
15,0,0,0,0,527
0,0,0,0,0,533
1,0,0,0,0,524
2,0,0,0,0,530
3,0,0,0,0,513
4,0,0,0,0,525
5,0,0,0,0,522
6,0,0,0,0,567
7,0,0,0,0,523
8,0,0,0,0,518
9,0,0,0,0,530
10,0,0,0,0,525
11,0,0,0,0,534
12,0,0,0,0,530
13,0,0,0,0,514
14,0,0,0,0,526
15,0,0,0,0,532
0,0,0,0,0,492
1,0,0,0,0,543
2,0,0,0,0,520
3,0,0,0,0,529
4,0,0,0,0,518
5,0,0,0,0,534
6,0,0,0,0,520
7,0,0,0,0,495
8,0,0,0,0,542
9,0,0,0,0,513
10,0,0,0,0,519
11,0,0,0,0,539
12,0,0,0,0,504
13,0,0,0,0,527
14,0,0,0,0,519
15,0,0,0,0,531
0,0,0,0,0,555
1,0,0,0,0,512
2,0,0,0,0,511
3,0,0,0,0,529
4,0,0,0,0,526
5,0,0,0,0,532
6,0,0,0,0,514
7,0,0,0,0,528
8,0,0,0,0,527
9,0,0,0,0,521
10,0,0,0,0,531
11,0,0,0,0,531
12,0,0,0,0,514
13,0,0,0,0,533
14,0,0,0,0,524
15,0,0,0,0,549
0,0,0,0,0,513
1,0,0,0,0,521
2,0,0,0,0,521
3,0,0,0,0,551
4,0,0,0,0,536
5,0,0,0,0,512
6,0,0,0,0,520
7,0,0,0,0,520
8,0,0,0,0,512
9,0,0,0,0,518
10,0,0,0,0,552
11,0,0,0,0,524
12,0,0,0,0,503
13,0,0,0,0,513
14,0,0,0,0,515
15,0,0,0,0,499
0,0,0,0,0,533
1,0,0,0,0,536
2,0,0,0,0,529
3,0,0,0,0,513
4,0,0,0,0,517
5,0,0,0,0,544
6,0,0,0,0,524
7,0,0,0,0,526
8,0,0,0,0,523
9,0,0,0,0,534
10,0,0,0,0,515
11,0,0,0,0,524
12,0,0,0,0,532
13,0,0,0,0,519
14,0,0,0,0,527
15,0,0,0,0,502
0,0,0,0,0,542
1,0,0,0,0,511
2,0,0,0,0,521
3,0,0,0,0,530
4,0,0,0,0,527
5,0,0,0,0,524
6,0,0,0,0,553
7,0,0,0,0,491
8,0,0,0,0,555
9,0,0,0,0,509
10,0,0,0,0,505
11,0,0,0,0,531
12,0,0,0,0,524
13,0,0,0,0,515
14,0,0,0,0,502
15,0,0,0,0,508
0,0,0,0,0,510
1,0,0,0,0,525
2,0,0,0,0,551
3,0,0,0,0,517
4,0,0,0,0,521
5,0,0,0,0,517
6,0,0,0,0,533
7,0,0,0,0,540
8,0,0,0,0,518
9,0,0,0,0,523
10,0,0,0,0,493
11,0,0,0,0,511
12,0,0,0,0,543
13,0,0,0,0,525
14,0,0,0,0,577
15,0,0,0,0,514
0,0,0,0,0,539
1,0,0,0,0,503
2,0,0,0,0,558
3,0,0,0,0,518
4,0,0,0,0,551
5,0,0,0,0,524
6,0,0,0,0,560
7,0,0,0,0,502
8,0,0,0,0,576
9,0,0,0,0,476
10,0,0,0,0,585
11,0,0,0,0,499
12,0,0,0,0,577
13,0,0,0,0,481
14,0,0,0,0,576
15,0,0,0,0,513
0,0,0,0,0,571
1,0,0,0,0,505
2,0,0,0,0,566
3,0,0,0,0,528
4,0,0,0,0,548
5,0,0,0,0,515
6,0,0,0,0,609
7,0,0,0,0,501
8,0,0,0,0,563
9,0,0,0,0,496
10,0,0,0,0,545
11,0,0,0,0,500
12,0,0,0,0,553
13,0,0,0,0,495
14,0,0,0,0,572
15,0,0,0,0,483
0,0,0,0,0,579
1,0,0,0,0,489
2,0,0,0,0,534
3,0,0,0,0,520
4,0,0,0,0,521
5,0,0,0,0,535
6,0,0,0,0,504
7,0,0,0,0,525
8,0,0,0,0,514
9,0,0,0,0,521
10,0,0,0,0,559
11,0,0,0,0,457
12,0,0,0,0,532
13,0,0,0,0,509
14,0,0,0,0,500
15,0,0,0,0,516
0,0,0,0,0,498
1,0,0,0,0,549
2,0,0,0,0,488
3,0,0,0,0,526
4,0,0,0,0,530
5,0,0,0,0,527
6,0,0,0,0,519
7,0,0,0,0,500
8,0,0,0,0,535
9,0,0,0,0,498
10,0,0,0,0,501
11,0,0,0,0,506
12,0,0,0,0,523
13,0,0,0,0,514
14,0,0,0,0,533
15,0,0,0,0,525
0,0,0,0,0,478
1,0,0,0,0,566
2,0,0,0,0,491
3,0,0,0,0,488
4,0,0,0,0,531
5,0,0,0,0,507
6,0,0,0,0,506
7,0,0,0,0,503
8,0,0,0,0,516
9,0,0,0,0,502
10,0,0,0,0,498
11,0,0,0,0,531
12,0,0,0,0,476
13,0,0,0,0,515
14,0,0,0,0,534
15,0,0,0,0,493
0,0,0,0,0,497
1,0,0,0,0,508
2,0,0,0,0,535
3,0,0,0,0,510
4,0,0,0,0,542
5,0,0,0,0,504
6,0,0,0,0,574
7,0,0,0,0,478
8,0,0,0,0,560
9,0,0,0,0,498
10,0,0,0,0,564
11,0,0,0,0,488
12,0,0,0,0,505
13,0,0,0,0,524
14,0,0,0,0,578
15,0,0,0,0,494
0,0,0,0,0,545
1,0,0,0,0,512
2,0,0,0,0,522
3,0,0,0,0,503
4,0,0,0,0,539
5,0,0,0,0,514
6,0,0,0,0,539
7,0,0,0,0,479
8,0,0,0,0,518
9,0,0,0,0,487
10,0,0,0,0,516
11,0,0,0,0,488
12,0,0,0,0,554
13,0,0,0,0,495
14,0,0,0,0,540
15,0,0,0,0,524
0,0,0,0,0,539
1,0,0,0,0,528
2,0,0,0,0,452
3,0,0,0,0,536
4,0,0,0,0,448
5,0,0,0,0,536
6,0,0,0,0,460
7,0,0,0,0,536
8,0,0,0,0,539
9,0,0,0,0,509
10,0,0,0,0,528
11,0,0,0,0,512
12,0,0,0,0,536
13,0,0,0,0,499
14,0,0,0,0,547
15,0,0,0,0,510
0,0,0,0,0,561
1,0,0,0,0,472
2,0,0,0,0,552
3,0,0,0,0,497
4,0,0,0,0,574
5,0,0,0,0,487
6,0,0,0,0,553
7,0,0,0,0,514
8,0,0,0,0,568
9,0,0,0,0,456
10,0,0,0,0,497
11,0,0,0,0,531
12,0,0,0,0,477
13,0,0,0,0,540
14,0,0,0,0,466
15,0,0,0,0,542
0,0,0,0,0,488
1,0,0,0,0,468
2,0,0,0,0,488
3,0,0,0,0,539
4,0,0,0,0,459
5,0,0,0,0,517
6,0,0,0,0,436
7,0,0,0,0,533
8,0,0,0,0,474
9,0,0,0,0,524
10,0,0,0,0,462
11,0,0,0,0,557
12,0,0,0,0,513
13,0,0,0,0,504
14,0,0,0,0,489
15,0,0,0,0,527
0,0,0,0,0,456
1,0,0,0,0,545
2,0,0,0,0,489
3,0,0,0,0,508
4,0,0,0,0,486
5,0,0,0,0,531
6,0,0,0,0,481
7,0,0,0,0,519
8,0,0,0,0,497
9,0,0,0,0,547
10,0,0,0,0,458
11,0,0,0,0,512
12,0,0,0,0,487
13,0,0,0,0,521
14,0,0,0,0,484
15,0,0,0,0,509
0,0,0,0,0,470
1,0,0,0,0,538
2,0,0,0,0,441
3,0,0,0,0,564
4,0,0,0,0,423
5,0,0,0,0,549
6,0,0,0,0,426
7,0,0,0,0,557
8,0,0,0,0,469
9,0,0,0,0,514
10,0,0,0,0,462
11,0,0,0,0,535
12,0,0,0,0,435
13,0,0,0,0,523
14,0,0,0,0,443
15,0,0,0,0,543
0,0,0,0,0,450
1,0,0,0,0,534
2,0,0,0,0,440
3,0,0,0,0,567
4,0,0,0,0,430
5,0,0,0,0,532
6,0,0,0,0,441
7,0,0,0,0,550
8,0,0,0,0,445
9,0,0,0,0,515
10,0,0,0,0,440
11,0,0,0,0,534
12,0,0,0,0,415
13,0,0,0,0,533
14,0,0,0,0,433
15,0,0,0,0,540
0,0,0,0,0,447
1,0,0,0,0,538
2,0,0,0,0,435
3,0,0,0,0,533
4,0,0,0,0,432
5,0,0,0,0,553
6,0,0,0,0,422
7,0,0,0,0,557
8,0,0,0,0,440
9,0,0,0,0,518
10,0,0,0,0,486
11,0,0,0,0,548
12,0,0,0,0,443
13,0,0,0,0,544
14,0,0,0,0,455
15,0,0,0,0,533
0,0,0,0,0,463
1,0,0,0,0,527
2,0,0,0,0,464
3,0,0,0,0,545
4,0,0,0,0,489
5,0,0,0,0,579
6,0,0,0,0,496
7,0,0,0,0,473
8,0,0,0,0,528
9,0,0,0,0,484
10,0,0,0,0,510
11,0,0,0,0,554
12,0,0,0,0,440
13,0,0,0,0,580
14,0,0,0,0,500
15,0,0,0,0,438
0,0,0,0,0,342
1,0,0,0,0,614
2,0,0,0,0,411
3,0,0,0,0,527
4,0,0,0,0,511
5,0,0,0,0,416
6,0,0,0,0,568
7,0,0,0,0,462
8,0,0,0,0,546
9,0,0,0,0,414
10,0,0,0,0,350
11,0,0,0,0,659
12,0,0,0,0,287
13,0,0,0,0,636
14,0,0,0,0,483
15,0,0,0,0,411
0,0,0,0,0,601
1,0,0,0,0,388
2,0,0,0,0,702
3,0,0,0,0,490
4,0,0,0,0,405
5,0,0,0,0,404
6,0,0,0,0,823
7,0,0,0,0,382
8,0,0,0,0,479
9,0,0,0,0,531
10,0,0,0,0,648
11,0,0,0,0,464
12,0,0,0,0,561
13,0,0,0,0,582
14,0,0,0,0,550
15,0,0,0,0,541
0,0,0,0,0,600
1,0,0,0,0,321
2,0,0,0,0,762
3,0,0,0,0,324
4,0,0,0,0,614
5,0,0,0,0,569
6,0,0,0,0,713
7,0,0,0,0,880
8,0,0,0,0,468
9,0,0,0,0,81
10,0,0,0,0,468
11,0,0,0,0,415
12,0,0,0,0,732
13,0,0,0,0,569
14,0,0,0,0,169
15,0,0,0,0,580
0,0,0,0,0,339
1,0,0,0,0,323
2,0,0,0,0,728
3,0,0,0,0,850
4,0,0,0,0,836
5,0,0,0,0,573
6,0,0,0,0,667
7,0,0,0,0,413
8,0,0,0,0,667
9,0,0,0,0,515
10,0,0,0,0,611
11,0,0,0,0,438
12,0,0,0,0,607
13,0,0,0,0,690
14,0,0,0,0,726
15,0,0,0,0,493
0,0,0,0,0,633
1,0,0,0,0,436
2,0,0,0,0,598
3,0,0,0,0,331
4,0,0,0,0,945
5,0,0,0,0,523
6,0,0,0,0,506
7,0,0,0,0,403
8,0,0,0,0,511
9,0,0,0,0,521
10,0,0,0,0,663
11,0,0,0,0,985
12,0,0,0,0,292
13,0,0,0,0,514
14,0,0,0,0,607
15,0,0,0,0,562
0,0,0,0,0,696
1,0,0,0,0,226
2,0,0,0,0,620
3,0,0,0,0,496
4,0,0,0,0,815
5,0,0,0,0,416
6,0,0,0,0,487
7,0,0,0,0,403
8,0,0,0,0,851
9,0,0,0,0,407
10,0,0,0,0,445
11,0,0,0,0,498
12,0,0,0,0,791
13,0,0,0,0,764
14,0,0,0,0,511
15,0,0,0,0,213
0,0,0,0,0,425
1,0,0,0,0,575
2,0,0,0,0,443
3,0,0,0,0,307
4,0,0,0,0,686
5,0,0,0,0,210
6,0,0,0,0,534
7,0,0,0,0,110
8,0,0,0,0,568
9,0,0,0,0,88
10,0,0,0,0,527
11,0,0,0,0,497
12,0,0,0,0,713
13,0,0,0,0,220
14,0,0,0,0,568
15,0,0,0,0,609
0,0,0,0,0,597
1,0,0,0,0,575
2,0,0,0,0,1022
3,0,0,0,0,489
4,0,0,0,0,612
5,0,0,0,0,491
6,0,0,0,0,639
7,0,0,0,0,216
8,0,0,0,0,572
9,0,0,0,0,466
10,0,0,0,0,448
11,0,0,0,0,455
12,0,0,0,0,554
13,0,0,0,0,467
14,0,0,0,0,633
15,0,0,0,0,444
0,0,0,0,0,603
1,0,0,0,0,577
2,0,0,0,0,542
3,0,0,0,0,502
4,0,0,0,0,580
5,0,0,0,0,568
6,0,0,0,0,583
7,0,0,0,0,431
8,0,0,0,0,559
9,0,0,0,0,473
10,0,0,0,0,588
11,0,0,0,0,432
12,0,0,0,0,624
13,0,0,0,0,492
14,0,0,0,0,573
15,0,0,0,0,475
0,0,0,0,0,610
1,0,0,0,0,575
2,0,0,0,0,589
3,0,0,0,0,462
4,0,0,0,0,596
5,0,0,0,0,491
6,0,0,0,0,652
7,0,0,0,0,531
8,0,0,0,0,531
9,0,0,0,0,502
10,0,0,0,0,584
11,0,0,0,0,460
12,0,0,0,0,592
13,0,0,0,0,501
14,0,0,0,0,665
15,0,0,0,0,504
0,0,0,0,0,616
1,0,0,0,0,491
2,0,0,0,0,628
3,0,0,0,0,491
4,0,0,0,0,618
5,0,0,0,0,469
6,0,0,0,0,643
7,0,0,0,0,475
8,0,0,0,0,604
9,0,0,0,0,496
10,0,0,0,0,598
11,0,0,0,0,467
12,0,0,0,0,631
13,0,0,0,0,472
14,0,0,0,0,611
15,0,0,0,0,491
0,0,0,0,0,618
1,0,0,0,0,494
2,0,0,0,0,617
3,0,0,0,0,489
4,0,0,0,0,620
5,0,0,0,0,494
6,0,0,0,0,617
7,0,0,0,0,480
8,0,0,0,0,593
9,0,0,0,0,502
10,0,0,0,0,599
11,0,0,0,0,492
12,0,0,0,0,598
13,0,0,0,0,465
14,0,0,0,0,603
15,0,0,0,0,469
0,0,0,0,0,607
1,0,0,0,0,520
2,0,0,0,0,590
3,0,0,0,0,489
4,0,0,0,0,599
5,0,0,0,0,511
6,0,0,0,0,590
7,0,0,0,0,497
8,0,0,0,0,597
9,0,0,0,0,493
10,0,0,0,0,567
11,0,0,0,0,510
12,0,0,0,0,567
13,0,0,0,0,490
14,0,0,0,0,556
15,0,0,0,0,506
0,0,0,0,0,522
1,0,0,0,0,491
2,0,0,0,0,575
3,0,0,0,0,491
4,0,0,0,0,592
5,0,0,0,0,492
6,0,0,0,0,600
7,0,0,0,0,495
8,0,0,0,0,583
9,0,0,0,0,480
10,0,0,0,0,584
11,0,0,0,0,483
12,0,0,0,0,531
13,0,0,0,0,535
14,0,0,0,0,557
15,0,0,0,0,501
0,0,0,0,0,566
1,0,0,0,0,482
2,0,0,0,0,567
3,0,0,0,0,505
4,0,0,0,0,576
5,0,0,0,0,490
6,0,0,0,0,592
7,0,0,0,0,497
8,0,0,0,0,556
9,0,0,0,0,502
10,0,0,0,0,548
11,0,0,0,0,507
12,0,0,0,0,534
13,0,0,0,0,488
14,0,0,0,0,612
